county,sub_county,year_1,month_2,disease_condition,nature_of_diagnosis_clinical_lab_pm,species,no_sick,deaths,diagnosis,date
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,7,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,5,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,8,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,3,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,14,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,4,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,9,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,11,2,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Cattle,2,0,Lab confirmed,2021-05-01
Turkana,T SOUTH,2021,May,Brucellosis,Laboratory,Goat,7,0,Lab confirmed,2021-05-01
Turkana,T SOUTH,2021,May,Brucellosis,Laboratory,Goat,8,0,Lab confirmed,2021-05-01
Turkana,T SOUTH,2021,May,Brucellosis,Laboratory,Goat,4,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,7,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,4,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,16,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,13,1,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,21,3,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,11,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,May,Brucellosis,Laboratory,Goat,5,0,Lab confirmed,2021-05-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,13,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,2,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,4,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,2,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,5,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,4,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,3,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,2,0,Lab confirmed,2021-06-01
Turkana,Central,2021,June,Brucellosis,Laboratory,Goat,3,0,Lab confirmed,2021-06-01
Turkana,Central,2021,June,Brucellosis,Laboratory,Goat,1,0,Lab confirmed,2021-06-01
Turkana,Central,2021,June,Brucellosis,Laboratory,Cattle,2,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Cattle,3,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,1,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,2,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,1,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Cattle,1,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Cattle,4,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,2,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Goat,1,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Cattle,1,0,Lab confirmed,2021-06-01
Turkana,CENTRAL,2021,June,Brucellosis,Laboratory,Cattle,1,0,Lab confirmed,2021-06-01
Turkana,Central,2021,April,Brucellosis,Laboratory,Cattle,1,0,Lab confirmed,2021-04-01
Turkana,Central,2021,April,Brucellosis,Laboratory,Goat,1,0,Lab confirmed,2021-04-01
Vihiga,Sabatia,2021,Feb,Rvf,Clinical,Cattle,2,1,Clinically confirmed,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Post Mortem,Cattle,1,2,Post Mortem,2021-02-01
Vihiga,Sabatia,2021,Feb,Rabies,Clinical,Cattle,2,0,Clinically confirmed,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Post Mortem,Cattle,1,2,Post Mortem,2021-02-01
Vihiga,Sabatia,2021,Feb,Rabies,Clinical,Cattle,2,0,Clinically confirmed,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Clinical,Cattle,1,0,Clinically confirmed,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Post Mortem,Cattle,1,2,Post Mortem,2021-02-01
Vihiga,Sabatia,2021,Feb,Rabies,Clinical,Cattle,2,0,Clinically confirmed,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Post Mortem,Cattle,1,2,Post Mortem,2021-02-01
Vihiga,Emuhaya,2021,Feb,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-02-01
Vihiga,Hamisi,2021,March,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-03-01
Vihiga,Emuhaya,2021,March,Anthrax,Clinical,Cattle,1,1,Clinically confirmed,2021-03-01
Vihiga,Vihiga,2021,April,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-04-01
Wajir,Wajir North,2021,March,Rabies,Clinical,Goats,7,0,Clinically confirmed,2021-03-01
West Pokot,Kapenguria,2021,January,Brucellosis,Clinical,Bovine,1,0,Clinically confirmed,2021-01-01
West Pokot,Pokot South,2021,Feb,Rabies,Clinical,Cattle,1,1,Clinically confirmed,2021-02-01
West Pokot,Pokot South,2021,April,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-04-01
West Pokot,Kapenguria,2021,April,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-04-01
Kiambu,Thika,2016,December,Rabies,lab,bovine,1,1,Lab confirmed,2016-12-01
Kisumu,KISUMU WEST,2017,March,Rabies,Clinical,CANINE,1,none,Clinically confirmed,2017-03-01
Kisumu,KISUMU WEST,2017,March,Rabies,Clinical,CANINE,1,none,Clinically confirmed,2017-03-01
Marsabit,Laisamis,2021,December,Brucellosis,Clinical,Goats,8,0,Clinically confirmed,2021-12-01
Marsabit,Laisamis,2021,December,Brucellosis,Clinical,Goats,5,0,Clinically confirmed,2021-12-01
Marsabit,Laisamis,2021,December,Brucellosis,Clinical,Goats,11,0,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,12,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,12,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kirinyaga,Mwea East,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Laikipia,Laikipia East,2021,December,Rabies,Clinical,Cattle,2,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Kirinyaga,Mwea West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Mwea West,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Galole,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Mombasa,Mvita,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Samburu,Samburu North,2021,December,Rabies,Clinical,Donkey,1,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Anthrax,Clinical,Cattle,2,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Bungoma,Kabuchai,2021,December,Rabies,Clinical,Cattle,1,0,Clinically confirmed,2021-12-01
Nakuru,Naivasha,2021,December,Rvf,Clinical,Cattle,6,0,Clinically confirmed,2021-12-01
Nyamira,Kitutu Masaba,2021,December,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-12-01
Nakuru,Naivasha,2021,December,Anthrax,Clinical,Cattle,6,2,Clinically confirmed,2021-12-01
Bungoma,Kabuchai,2021,December,Rabies,Clinical,Cattle,1,1,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,2,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,23,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Tana River,Bura,2021,December,Rvf,Clinical,Goats,12,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga central,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,1,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Kajiado,Kajiado West,2021,December,Rabies,Clinical,Cattle,2,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Bungoma,Kabuchai,2021,December,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-12-01
Marsabit,Moyale,2021,December,Brucellosis,Clinical,Camel,1,1,Clinically confirmed,2021-12-01
Bomet,Bomet East,2021,December,Rabies,Clinical,Cattle,1,0,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Bomet,Bomet East,2021,December,Rabies,Clinical,Cattle,1,0,Clinically confirmed,2021-12-01
Marsabit,North Horr,2021,December,Rabies,Clinical,Camel,2,2,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Cattle,5,0,Clinically confirmed,2021-12-01
Nairobi,Embakasi East,2021,December,Anthrax,Clinical,Cattle,1,2,Clinically confirmed,2021-12-01
Nairobi,Dagoretti North,2021,December,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Goats,3,9,Clinically confirmed,2021-12-01
Kirinyaga,Kirinyaga East,2021,December,Rvf,Clinical,Sheep,14,0,Clinically confirmed,2021-12-01
Kitui,Mwingi Central,2021,December,Brucellosis,Clinical,Goats,3,0,Clinically confirmed,2021-12-01
Bomet,Sotik,2021,December,Rabies,Laboratory,Cattle,1,1,Lab confirmed,2021-12-01
Bomet,Sotik,2021,December,Rabies,Laboratory,Cattle,1,1,Lab confirmed,2021-12-01
Kericho,Kericho East,2021,December,Rabies,Laboratory,Cattle,1,1,Lab confirmed,2021-12-01
Nairobi,Kasarani,2021,December,Rvf,Laboratory,Cattle,1,1,Lab confirmed,2021-12-01
Kiambu,Kiambu,2021,December,Rabies,Laboratory,Dogs,1,1,Lab confirmed,2021-12-01
Nairobi,Langata,2021,December,Rabies,Laboratory,Dogs,1,1,Lab confirmed,2021-12-01
Kiambu,Githunguri,2021,December,Anthrax,Laboratory,Sheep,1,1,Lab confirmed,2021-12-01
Laikipia,LAIKIPIA WEST,2021,11,Rabies,LABORATORY,CANINE,1,0,Lab confirmed,2021-11-01
Laikipia,LAIKIPIA WEST,2021,11,Rabies,LABORATORY,CANINE,1,0,Lab confirmed,2021-11-01
Marsabit,North Horr,2021,10,Rabies,Clinical,Cattle,1,4,Clinically confirmed,2021-10-01
Marsabit,North Horr,2021,10,Anthrax,Clinical,Cattle,5,2,Clinically confirmed,2021-10-01
Bungoma,Kimilili,2021,10,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Sheep,3,0,Clinically confirmed,2021-10-01
Bungoma,Kimilili,2021,10,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-10-01
Bungoma,Kimilili,2021,10,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,16,0,Clinically confirmed,2021-10-01
Bungoma,Kabuchai,2021,10,Brucellosis,Clinical,Cattle,1,0,Clinically confirmed,2021-10-01
Marsabit,Saku,2021,10,Rabies,Clinical,Cattle,11,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,7,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,15,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Sheep,8,20,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Sheep,17,0,Clinically confirmed,2021-10-01
Marsabit,Moyale,2021,10,Brucellosis,Clinical,Goats,4,0,Clinically confirmed,2021-10-01
Marsabit,Moyale,2021,10,Brucellosis,Clinical,Goats,3,0,Clinically confirmed,2021-10-01
Marsabit,Saku,2021,10,Rabies,Clinical,Dogs,1,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Sheep,8,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,6,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,3,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,5,0,Clinically confirmed,2021-10-01
Marsabit,Laisamis,2021,10,Brucellosis,Clinical,Goats,5,0,Clinically confirmed,2021-10-01
